reg_id,add_id,email_guid,sent_at,subject,full_text,r,email url,order confirmation,shipping confirmation,delivery notification
11546,12729,67928c22-4da3-7b29-cd56-c28dcec5e321,4/19/17 3:20,Your Lulus.com Order Has Shipped!,"Lulus.com FREE SHIPPING ON ORDERS OVER $50* YESSSSS! YOUR ORDER ISON ITS WAY... That chic new closet addition shippedtoday and should arrive soon. TRACK YOUR ORDER #9400110898316012456042 ORDER #38549337 SHIPPING ADDRESS MailCharts Lorem rosenburg175 Main StFloor 2New York, New York 000003055555555 SHIPPING METHOD Standard Shipping: $5.00 PAYMENT METHOD Card Ending in 8650 QUESTIONS? REPLY TO THIS EMAIL OR LIVE CHAT! GET SOCIAL! CHECK OUT OUR Blog > Copyright LuLu*s 2017 195 Humboldt Ave., Chico, CA, 95928 To ensure you keep receiving email messages, please add Love@Lulus.com to your address book now. Free Ground Shipping applies to orders over $50 within the contiguous United States only.",5,https://www.mailcharts.com/emails/67928c22-4da3-7b29-cd56-c28dcec5e321,,1,
11546,12729,3ba419e5-8d44-a29c-f9bd-5543a1a74112,4/19/17 15:15,It's Short Dress Season,"Get a leg up on party season in sweet short dresses and super cute shoes! XOXO Lulus Visit Lulus What's New Best Sellers Our Dresses On Sale Get a leg up on party season in sweet short dresses and super cute shoes! XOXO Lulus So. Many. New. Shoes. Shop Them All So. Many. New. Shoes. Shop Them All Something New - The Wedding Shop It's Party Season Shop Short Dresses You've Earned It - Graduation Dresses Get a leg up on party season in sweet short dresses and super cute shoes! XOXO Lulus What's New Dresses Bestsellers On Sale #LOVELULUS Facebook Pinterest Twitter Tumblr Instagram Snapchat Lulus Customer Service Read The Latest on our BLOG *Ground shipping within the continental US only. Free return shipping within 10 days of arrival date. Â© Lulus 2017 | 195 Humboldt Avenue, Chico, CA, 95928Add Love@Lulus.comÂ to your address book and please don'tÂ Unsubscribe! Coveted. Curated. Collected. Lulus XO",6,https://www.mailcharts.com/emails/3ba419e5-8d44-a29c-f9bd-5543a1a74112,,,
11546,12729,de7b618a-e01a-0ffd-905e-2663bdb4c926,4/19/17 22:01,Let's Get Social!,"Let's get social! Stay in the loop with style inspo, exclusives, contests and more! XOXO Lulus Let's get social! Stay in the loop with style inspo, exclusives, contests and more! XOXO Lulus Shop New Shop Bestsellers Shop Dresses Shop Shoes Let's Get Social Find style inspo, hilarious quotes, and crush-worthy lulus ambassadors. Follow us Be in the know on contests, exclusives and new arrivals. Like us Scroll through pinspiration for every occasion. Pin us Bottoms Tweet us Check out our collection of inspirations and musings. Follow us Get behind the scenes at photo shoots, special events, and more. Snap us New Arrivals Dresses Back in Stock Shoes Sale #LOVELULUS Facebook Pinterest Twitter Tumblr Instagram Google+ Snapchat Lulus Customer Service Read The Latest on our BLOG Let's get social! Stay in the loop with style inspo, exclusives, contests and more! XOXO Lulus *Ground shipping within the continental US only.Â Free return shipping within 10 days of arrival date. Â©Â Lulus 2016 / 195 Humboldt Avenue, Chico, CA, 95928Add Love@Lulus.com to your address book and please don'tÂ Unsubscribe! Coveted. Curated. Collected. Lulus XO",7,https://www.mailcharts.com/emails/de7b618a-e01a-0ffd-905e-2663bdb4c926,,,
11546,12729,f0e7f85a-63e9-1476-610b-e56d60abb48a,4/20/17 15:15,Gorgeous Gowns + New New NEW,"Get dressed in gorgeous formal dresses! Plus, so many new arrivals! Shop now! XOXO Lulus Visit Lulus What's New Best Sellers Our Dresses On Sale From gorgeous gowns to cute casual pieces, update your closet with our prettiest looks! XOXO Lulus Get Dressed - The Formal Shop So. Much. New. Shop New Arrivals Shop Tops Shop Bottoms From gorgeous gowns to cute casual pieces, update your closet with our prettiest looks! XOXO Lulus What's New Dresses Bestsellers On Sale #LOVELULUS Facebook Pinterest Twitter Tumblr Instagram Snapchat Lulus Customer Service Read The Latest on our BLOG *Ground shipping within the continental US only. Free return shipping within 10 days of arrival date. Â© Lulus 2017 | 195 Humboldt Avenue, Chico, CA, 95928Add Love@Lulus.comÂ to your address book and please don'tÂ Unsubscribe! Coveted. Curated. Collected. Lulus XO",8,https://www.mailcharts.com/emails/f0e7f85a-63e9-1476-610b-e56d60abb48a,,,
11546,12729,7f5c625f-1772-fb05-c66d-f04cf7870bb7,4/21/17 15:15,Better Than A Beach Body: BACK IN STOCK!,"Ready for summer? These restocks are! Pick up our best restocked dresses and swimwear loves! XOXO Lulus Visit Lulus What's New Best Sellers Our Dresses On Sale Ready for summer? These restocks are! Pick up our best restocked dresses and swimwear loves! XOXO Lulus The Best are Back in Stock Shop White Dresses Deep Dive - The Swim Shop New Look - Shop Sunnies Shop Accessories Ready for summer? These restocks are! Pick up our best restocked dresses and swimwear loves! XOXO Lulus What's New Dresses Bestsellers On Sale #LOVELULUS Facebook Pinterest Twitter Tumblr Instagram Snapchat Lulus Customer Service Read The Latest on our BLOG *Ground shipping within the continental US only. Free return shipping within 10 days of arrival date. Â© Lulus 2017 | 195 Humboldt Avenue, Chico, CA, 95928Add Love@Lulus.comÂ to your address book and please don'tÂ Unsubscribe! Coveted. Curated. Collected. Lulus XO",9,https://www.mailcharts.com/emails/7f5c625f-1772-fb05-c66d-f04cf7870bb7,,,
11546,12729,3c03499e-9f9f-cf8f-9d2d-57d975e4ae0c,4/22/17 15:15,Fest-Ready Faves,"We love festival season! Shop our concert loves and get ready for the party! XOXO Lulus Visit Lulus What's New Best Sellers Our Dresses On Sale We love festival season! Shop our concert loves and get ready for the party! XOXO Lulus The Festival Shop Sandals Stripes We love festival season! Shop our concert loves and get ready for the party! XOXO Lulus What's New Dresses Bestsellers On Sale #LOVELULUS Facebook Pinterest Twitter Tumblr Instagram Snapchat Lulus Customer Service Read The Latest on our BLOG *Ground shipping within the continental US only. Free return shipping within 10 days of arrival date. Â© Lulus 2017 | 195 Humboldt Avenue, Chico, CA, 95928Add Love@Lulus.comÂ to your address book and please don'tÂ Unsubscribe! Coveted. Curated. Collected. Lulus XO",10,https://www.mailcharts.com/emails/3c03499e-9f9f-cf8f-9d2d-57d975e4ae0c,,,
11548,12731,4c0ab1aa-a18b-625d-8061-3f33f3bdf38d,4/17/17 13:37,Your boohoo Registration Confirmation,"Boohoo.com New In Womens Mens Inspire me Clearance Hey lorem, Welcome to the boohoo squad! Reap the benefits of your own personal account with access to exclusive offers and the latest trends! To check your details and track your orders you can now just log in to view My Account > Now thatÃ¢â‚¬â„¢s sorted, letÃ¢â‚¬â„¢s get back to the good bit, new things! Shop New Arrivals > WARNING, with 100s of styles dropping Daily, you may need to clear your Schedule! Awards Facebook Twitter YouTube Instagram Pinterest Boohoo Blog Snapchat App store Google play Customer Service Contact Us About Us Track My Order Cards Cards Cards Cards Cards Cards Cards Cards Cards Copyright Â© 2017 boohoo.com. All rights reserved. See our terms of use and privacy policy.",1,https://www.mailcharts.com/emails/4c0ab1aa-a18b-625d-8061-3f33f3bdf38d,,,
11548,12731,f45520dd-e55c-cd0b-9d85-9920ccc22d9a,4/17/17 13:43,Your boohoo order confirmation,"WORLDWIDE SHIPPING NEW IN WOMENS DRESSES MENS CLEARANCE INSPIRE ME Yes MailCharts Your order NA100870929 is complete! We know you'll be waiting on a haul this good, so track it anytime here. BILLING ADDRESS MailCharts lorem Ipsum 175 Main St Floor 2 New York 00000 United States 3055555555 DELIVERY ADDRESS MailCharts lorem Ipsum 175 Main St Floor 2 New York 00000 United States 3055555555 DELIVERY METHOD USA Super Saver: Up to 8 working days (Please allow 4 - 5 weeks for delivery to Hawaii) ITEMS IN THIS ORDER Tea Tree Sheet Masque Face Mask $2.00 Status: In Progress US Size: ONE SIZE Colour: Multi Product Code: DZZ68071-144-35 Qty: 1 ORDER SUMMARY Subtotal $2.00 Postage & Packing $6.00 ORDER TOTAL (INCLUDING $0.00 VAT) $8.00 NEED ANYTHING ELSE? Get in touch and check out our customer service page here, or log in to My Account.",2,https://www.mailcharts.com/emails/f45520dd-e55c-cd0b-9d85-9920ccc22d9a,1,,
11548,12731,ca54813b-011a-3621-3ec0-63655a141e3a,4/17/17 19:03,Trend Report: Western Nights,#ERROR!,3,https://www.mailcharts.com/emails/ca54813b-011a-3621-3ec0-63655a141e3a,,,
11548,12731,1243becc-0b2c-0444-8eba-f622e3277f6e,4/18/17 10:21,Your boohoo order has been shipped,"WORLDWIDE SHIPPING NEW IN WOMENS DRESSES MENS CLEARANCE INSPIRE ME Hey MailCharts Great news - your items (boohoo order ID NA100870929) have been shipped and are on their way to you. You can track your parcel at any time by clicking here. Did you know... we've got up to 100 new styles arriving each day? So what are you waiting for - take a look at New In now and shop the latest trends. Treat yourself - you deserve it! SHOP NOW > BILLING ADDRESS MailCharts lorem Ipsum 175 Main St Floor 2 New York 00000 United States 3055555555 DELIVERY ADDRESS MailCharts lorem Ipsum 175 Main St Floor 2 New York 00000 United States 3055555555 DELIVERY METHOD USA Super Saver: Up to 8 working days (Please allow 4 - 5 weeks for delivery to Hawaii) HOW TO RETURN Simply return your items to the following address within 14 days of the date on your dispatch note. Please note, that returns will be made at your own cost. Boohoo Returns 640 Airport South Parkway Suite 300 COLLEGE PARK GA 30349 US You also can download an address label here. Remember to add your order number if you download a new address label - this can be found in Order History in My Account. DISPATCHED ITEMS Tea Tree Sheet Masque Face Mask $2.00 Status: Dispatched US Size: ONE SIZE Colour: Multi Product Code: DZZ68071-144-35 Qty: 1 ORDER SUMMARY Subtotal $2.00 Postage & Packing $6.00 ORDER TOTAL (INCLUDING $0.00 VAT) $8.00 NEED ANYTHING ELSE? Get in touch and check out our customer service page here, or log in to My Account.",4,https://www.mailcharts.com/emails/1243becc-0b2c-0444-8eba-f622e3277f6e,,1,
11548,12731,88b3a648-462d-8383-d539-b6e5916897bc,4/19/17 12:19,With The Band Mailcharts lorem?,"Band tees and leather to grunge up any look boohoo - 24/7 Fashion at Your Fingertips Shop Now Inspire Me Â£8 Â£12 Â£15 Â£10 Wear Them WithÃ‚â€¦ Â£55 SHOP NEW IN > Â£16 Â£45 NEW IN DRESSES SHOES STYLEFIX Facebook Twitter Instagram Snapchat *Use code HELLYEAH for Â£1.50 next day delivery. Offer ends 3pm 19.04.17 **1000s of dresses Â£15 and under is applicable to selected lines only. Offer ends 19.04.17 Please note only one code is redeemable per transaction. Please remember to add fashion@emailboohoo.com to your address book to make sure you receive our style updates. If you wish to end your email subscription unsubscribe here View our privacy policy here xxx@xxx.xxxÂ is registered to receive boohoo newsletters. Note; This e-mail was sent from a notification only e-mail address that cannot accept incoming e-mails. Please do not reply. boohoo.com and BOOHOO are registered trade marks and trading names of BOOHOO.COM UK LTD, a company registered in England and Wales (no. 0572315432). Registered office: 49-51 Dale Street, Manchester, M1 2HF. Pictures supplied by Rex Features.",5,https://www.mailcharts.com/emails/88b3a648-462d-8383-d539-b6e5916897bc,,,
11548,12731,765f6147-85ed-cd8d-9e7a-425118d2e1ec,4/21/17 11:15,Your Order is on its way!,"Dear MAILCHARTS lorem Ipsum, Thank you for your BOOHOO.COM order, it's now been dispatched and is on its way. Please track your parcel: http://webtrack.dhlglobalmail.com/?trackingnumber=GM600104363001521613",6,https://www.mailcharts.com/emails/765f6147-85ed-cd8d-9e7a-425118d2e1ec,,1,
11548,12731,451e7f30-fb3f-3935-9a78-d0ab12ba7d96,4/21/17 19:02,Do You Even Festival?,"Plus 50% off EVERYTHING boohoo Shop $ Inspire Me @savmontano @helloraichelle @kaylafitz3 @kaelin_fox @thelimitdoesnotexistt @stylebylolly FESTIVAL SHOP > NEW IN DRESSES SHOES STYLEFIX Facebook Twitter Instagram Snapchat *Use code 50FREE for free shipping on orders over $50 **Use code YAY50 for 50% off everything excluding sale. Offer ends 04.23.17 Please note only one code is redeemable per transaction. Please remember to add fashion@emailboohoo.com to your address book to make sure you receive our style updates. If you wish to end your email subscription unsubscribe here View our privacy policy here xxx@xxx.xxxÂ is registered to receive boohoo newsletters. Note; This e-mail was sent from a notification only e-mail address that cannot accept incoming e-mails. Please do not reply. boohoo.com and BOOHOO are registered trade marks and trading names of BOOHOO.COM UK LTD, a company registered in England and Wales (no. 0572315432). Registered office: 49-51 Dale Street, Manchester, M1 2HF. Pictures supplied by Rex Features.",7,https://www.mailcharts.com/emails/451e7f30-fb3f-3935-9a78-d0ab12ba7d96,,,
11548,12731,b72e40f9-edfa-8c78-7f88-aa547f8fdbd5,4/22/17 19:01,You're On The List: 55% Off Festival,"From gingham trews to embroidered blouses boohoo Shop Now Inspire Me @tasteoftess Tick off two trends with flute sleeves and gingham SHOP PANTS > $26 $10 @adashoffash Say hello to skirt season with a metallic number SHOP SKIRTS > $122 $35 @larissabruin Mix up your embroidery and pair it with double denim SHOP TOPS > $35 $44 NEW IN DRESSES SHOES STYLEFIX Facebook Twitter Instagram Snapchat *Use code 50FREE for free delivery on orders over $50 **Use code MAINSTAGE55 for 55% off festival shop, excluding sale. Offer ends 04.22.17 Please note only one code is redeemable per transaction. Please remember to add fashion@emailboohoo.com to your address book to make sure you receive our style updates. If you wish to end your email subscription unsubscribe here View our privacy policy here xxx@xxx.xxxÂ is registered to receive boohoo newsletters. Note; This e-mail was sent from a notification only e-mail address that cannot accept incoming e-mails. Please do not reply. boohoo.com and BOOHOO are registered trade marks and trading names of BOOHOO.COM UK LTD, a company registered in England and Wales (no. 0572315432). Registered office: 49-51 Dale Street, Manchester, M1 2HF. Pictures supplied by Rex Features.",8,https://www.mailcharts.com/emails/b72e40f9-edfa-8c78-7f88-aa547f8fdbd5,,,
11548,12731,8a3d2cda-41ee-0565-eb1e-8632374df7ad,4/23/17 12:11,New Season Denim,"Frill additions, frayed hems and distressed denim boohoo - 24/7 Fashion at Your Fingertips Shop Now Inspire Me Â£35 Â£28 Â£20 Â£16 Â£20 Â£16 Â£18 Â£14.40 Â£15 Â£12 Â£18 Â£14.40 Â£25 Â£20 Â£25 Â£20 SHOP DENIM > NEW IN DRESSES SHOES STYLEFIX Facebook Twitter Instagram Snapchat **Use code CANTRESIST for 20% off everything excluding sale. Offer ends 3pm 23.04.17 Please note only one code is redeemable per transaction. Please remember to add fashion@emailboohoo.com to your address book to make sure you receive our style updates. If you wish to end your email subscription unsubscribe here View our privacy policy here xxx@xxx.xxxÂ is registered to receive boohoo newsletters. Note; This e-mail was sent from a notification only e-mail address that cannot accept incoming e-mails. Please do not reply. boohoo.com and BOOHOO are registered trade marks and trading names of BOOHOO.COM UK LTD, a company registered in England and Wales (no. 0572315432). Registered office: 49-51 Dale Street, Manchester, M1 2HF. Pictures supplied by Rex Features.",9,https://www.mailcharts.com/emails/8a3d2cda-41ee-0565-eb1e-8632374df7ad,,,
11548,12731,282ca345-7980-6530-c4c9-b18b77b0f783,4/24/17 12:07,Just Landed: Summer + Up To 50% Off Dresses,"Every summer has its story Ã‚â€“ whatÃ‚â€™s yours gonna be? boohoo - 24/7 Fashion at Your Fingertips Shop Now Inspire Me Whether youÃ‚â€™ll be catching rays at the beach or dancing in a field at a festival SHOP THE CAMPAIGN > Â£20 Â£18 ItÃ‚â€™s time to let loose, enjoy the ride and snap every moment of your summer story WATCH THE CAMPAIGN > Â£22 Â£15 NEW IN DRESSES SHOES STYLEFIX Facebook Twitter Instagram Snapchat Use code HELLYEAH for Â£1.50 next day delivery. Offer ends 3pm 24.04.17 **Up to 50% off dresses is applicable to selected lines only. Offer ends 25.04.17 Please note only one code is redeemable per transaction. Please remember to add fashion@emailboohoo.com to your address book to make sure you receive our style updates. If you wish to end your email subscription unsubscribe here View our privacy policy here xxx@xxx.xxxÂ is registered to receive boohoo newsletters. Note; This e-mail was sent from a notification only e-mail address that cannot accept incoming e-mails. Please do not reply. boohoo.com and BOOHOO are registered trade marks and trading names of BOOHOO.COM UK LTD, a company registered in England and Wales (no. 0572315432). Registered office: 49-51 Dale Street, Manchester, M1 2HF. Pictures supplied by Rex Features.",10,https://www.mailcharts.com/emails/282ca345-7980-6530-c4c9-b18b77b0f783,,,
11558,12741,be8e4398-e397-04ff-3c7a-9df0465d6675,4/3/17 13:22,Account details for LoremIpsum at Tough Mudder,Welcome! Start A Discussion Start Discussion Share Photos and Videos Share Edit Your Profile Complete Profile Tough Mudder Mudders Unite! Facebook Twitter You Tube Instagram Google Plus Mudder Nation,1,https://www.mailcharts.com/emails/be8e4398-e397-04ff-3c7a-9df0465d6675,,,
11558,12741,d8229bda-d4cb-23da-1795-9a04044339a4,4/3/17 18:22,Welcome to Tough Mudder,"View email in browser Welcome to Tough Mudder Get ready with our training guides Find an event Facebook Twitter YouTube Instagram Sponsors If you have any event related questions, please contact us here. Tough Mudder 15 MetroTech Center Brooklyn, NY 11201 This email was sent to xxx@xxx.xxx from info@mail.toughmudder.com Just not that into us? Click here to unsubscribe.",2,https://www.mailcharts.com/emails/d8229bda-d4cb-23da-1795-9a04044339a4,,,
11558,12741,cf1d1b9a-416b-79f5-36c6-f0b833c72a8a,4/6/17 12:42,Greetings from Eventbrite,"Eventbrite Find events Log in Hi Lorem, Tough Mudder is using Eventbrite to manage registration for Tough Mudder Long Island - Saturday, July 22, 2017. Since this is the first time you've bought a ticket or registered for an event on Eventbrite using xxx@xxx.xxx, here's a quick guide to help you find what you need. eventbrite Questions about this event? Contact the Organizer Any event specifics like transportation, parking, and dress code ID requirements and age limits Transferring my ticket to someone else Guest and refund policies Manage your order Go to Your Account Access all of your tickets and orders Manage your order to any event Questions about this event? Contact the Organizer Any event specifics like transportation, parking, and dress code ID requirements and age limits Transferring my ticket to someone else Guest and refund policies Manage your order Go to Your Account Access all of your tickets and orders Manage your order to any event eventbrite Cheers, Create your own event Anyone can sell tickets or manage registration with Eventbrite. Learn More Get the app Find events, buy tickets, and access them on your phone. Download This email was sent to xxx@xxx.xxx Eventbrite | 155 5th St, 7th Floor | San Francisco, CA 94103 Copyright Â© 2017 Eventbrite. All rights reserved.",3,https://www.mailcharts.com/emails/cf1d1b9a-416b-79f5-36c6-f0b833c72a8a,,,
11558,12741,ce501c4e-bef3-a65d-3044-487c4f390736,4/6/17 12:42,"Registration Confirmation for Tough Mudder Long Island - Saturday, July 22, 2017","Eventbrite Find events My Tickets Hi Lorem, this is your registration confirmation for Tough Mudder Long Island - Saturday, July 22, 2017 Organized by Tough Mudder Registration summary mobile tickets Mobile Summary Available on App Store Google Play Add toWallet or paper tickets Paper Summary Open the email attachment or download here Message from Tough Mudder The event organizer has provided the following information: Registration Information Standard Entry - Spectator Your Spectator Info Pack will be sent to you via email the day prior to the event. For all other updates before then, or if you do not receive that email, please visit the event page at https://toughmudder.com/events/2017-long-island 1. SPECTATOR ROUTES: All spectator routes will start from the participant start line. Spectator maps will be available online one week prior to the event and on-site. Come prepared with comfortable footwear, weather protection (sunscreen or an umbrella), water, snacks, and a camera! PLEASE NOTE: Depending on the venue and course layout, some spectator routes may not be easily accessible for strollers and wheelchairs. 2. PARTICIPANT COMPLETION TIME: The average time to complete the course is roughly 3 hours for Tough Mudder and 1.5 hours for Tough Mudder Half, however, this varies depending on a number of factors including fitness level, size of the team running, course terrain and weather. Make sure to pick a specific meeting point after the event in case you have trouble finding each other. 3. TRANSFER TO ANOTHER EVENT: Visit www.eventbrite.com/gettickets to login. The deadline to transfer your registration to another event is Friday at 11:59 PM local time before event weekend. For more help, click here: www.toughmudder.com/contact 4. EMAIL COMMUNICATION: If you have unsubscribed to Tough Mudder, you will not receive any event specific emails from us. Please make sure to check back on the event page the week before the event for more information including parking details. Still need help? Reply to this email (support@toughmudder.com) and let us know. While we aim to respond within 48 hours, we might be slower than usual to respond due to high incoming volumes during event season. To give feedback on our registration process, visit http://ebconf.questionpro.com Event Information Your Tough Mudder Participant Info Pack will be sent to you via email one week before the event. For all other updates before then, or if you do not receive that email, please visit the event page at https://toughmudder.com/events/2017-long-island 1. START TIMES: START TIMES WILL BE ENFORCED. You will receive your official start time one week prior* to the event via email or by using the Start Time Look Up Tool: http://www.toughmudder.com/events/start-time-lookup Click here for Start Time FAQâ€™s: http://web.toughmudder.com/Event%20pages/StartTimeFAQ.pdf *If youâ€™ve registered within two days of the event, report to the Start Time Look Up Tent on-site for assignment. Please arrive one hour prior to the last start wave noted in the Participant Info Pack, which can be found on the event page (link listed above). 2. MANAGE, CREATE OR JOIN YOUR TEAM: Visit www.eventbrite.com/gettickets to login. PLEASE NOTE, if youâ€™ve purchased multiple tickets, only the person who purchased the ticket is able to manage the registration through their Eventbrite account. You must create and/or join a team no later than two weeks before the event when start times are assigned. For more help, click here: www.toughmudder.com/contact 3. TRANSFER TO ANOTHER EVENT: Visit www.eventbrite.com/gettickets to login. The deadline to transfer your registration to another event is Friday at 11:59 PM local time before event weekend. For more help, click here: www.toughmudder.com/contact 4. EMAIL COMMUNICATION: If you have unsubscribed to Tough Mudder, you will not receive any event specific emails from us. Please make sure to check the event page the week before the event for more information including parking details and start times. Still need help? Reply to this email (support@toughmudder.com) and let us know. While we aim to respond within 48 hours, we might be slower than usual to respond due to high incoming volumes during event season. To give feedback on our registration process, visit http://ebconf.questionpro.com Have a question? Contact the organizer eventbrite Order Summary April 6, 2017 Order #: 615667859 Name Type Quantity Price Lorem Ipsum Standard Entry - Spectator 1 $22.08 Tax $1.91 TOTAL $23.99 Charged to: Visa - XXXX-XXXXXX-8650 This charge will appear on your card statement as EB *Tough Mudder Long This order is subject to Eventbrite Terms of Service, Privacy Policy, and Cookie Policy eventbrite About this event date Old Bethpage Restoration Village1303 Round Swamp RdOld Bethpage, NY 11804 your account Your Account Log in to manage your orders. Create your own event Anyone can sell tickets or manage registration with Eventbrite. Learn More Discover great events Find local events that match your passions. See events This email was sent to xxx@xxx.xxx Eventbrite | 155 5th St, 7th Floor | San Francisco, CA 94103 Copyright Â© 2017 Eventbrite. All rights reserved.",4,https://www.mailcharts.com/emails/ce501c4e-bef3-a65d-3044-487c4f390736,,,
11558,12741,2c1ae840-2493-f97b-3c5b-f5fb5da6c630,4/6/17 16:00,Get Mudder-ready in no time with our Official Training Guides.,"View email in browser Pick Your Tough Mudder Training Guide Our 2017 Obstacles You'll See On Course Find an event Facebook Twitter YouTube Instagram Sponsors If you have any event related questions, please contact us here. Tough Mudder 15 MetroTech Center Brooklyn, NY 11201 This email was sent to xxx@xxx.xxx from info@mail.toughmudder.com Just not that into us? Click hereto unsubscribe.",5,https://www.mailcharts.com/emails/2c1ae840-2493-f97b-3c5b-f5fb5da6c630,,,
11558,12741,0f861ae2-e1f9-1fb6-2e37-2c153aa10251,4/8/17 16:06,Ready for the ultimate Spectator Experience?,"Hereâ€™s everything youâ€™ll need for event day. | View email in browser Spectator Confirmation Event Day Gear Mini Mudder Custom Ink Facebook Twitter YouTube Instagram Sponsors If you have any event related questions, please contact us here. Tough Mudder 15 MetroTech Center Brooklyn, NY 11201 This email was sent to xxx@xxx.xxx from info@mail.toughmudder.com Just not that into us? Click here to unsubscribe.",6,https://www.mailcharts.com/emails/0f861ae2-e1f9-1fb6-2e37-2c153aa10251,,,
11558,12741,4a57333c-c93d-3207-47a3-3fbbbd9c1f21,4/14/17 16:00,The most epic crew ever,"View email in browser Tough Mudder Tough Mudder Facebook Twitter YouTube Instagram Sponsors If you have any event related questions, please contact us here. Tough Mudder 15 MetroTech Center Brooklyn, NY 11201 This email was sent to xxx@xxx.xxx from info@mail.toughmudder.com Just not that into us? Click here to unsubscribe.",7,https://www.mailcharts.com/emails/4a57333c-c93d-3207-47a3-3fbbbd9c1f21,,,
11558,12741,89db44c7-f14f-51e3-b7eb-1aa656300d2d,4/20/17 16:01,Take a trip and join us,"View email in browser Tough Mudder Find a Tough Mudder Event Facebook Twitter YouTube Instagram Sponsors If you have any event related questions, please contact us here. Tough Mudder 15 MetroTech Center Brooklyn, NY 11201 This email was sent to xxx@xxx.xxx from info@mail.toughmudder.com Just not that into us? Click here to unsubscribe.",8,https://www.mailcharts.com/emails/89db44c7-f14f-51e3-b7eb-1aa656300d2d,,,
11558,12741,057591c9-364f-16d4-1669-f0b442c5f8f0,4/26/17 16:00,Ready to join Mudder Nation?,"View email in browser Tough Mudder Tough Mudder Tough Mudder Facebook Twitter YouTube Instagram Sponsors If you have any event related questions, please contact us here. Tough Mudder 15 MetroTech Center Brooklyn, NY 11201 This email was sent to xxx@xxx.xxx from info@mail.toughmudder.com Just not that into us? Click here to unsubscribe.",9,https://www.mailcharts.com/emails/057591c9-364f-16d4-1669-f0b442c5f8f0,,,
11558,12741,5cf86b3d-7f0d-9cd5-5ed9-5880e2f33ed7,5/8/17 16:00,Ready to join Mudder Nation?,"View email in browser Tough Mudder Tough Mudder Tough Mudder Facebook Twitter YouTube Instagram Snapchat Sponsors If you have any event related questions, please contact us here. Tough Mudder 15 MetroTech Center Brooklyn, NY 11201 This email was sent to xxx@xxx.xxx from info@mail.toughmudder.com Just not that into us? Click here to unsubscribe.",10,https://www.mailcharts.com/emails/5cf86b3d-7f0d-9cd5-5ed9-5880e2f33ed7,,,
11559,12742,bd857ac4-5832-d1f3-4aac-356bff5ca699,4/6/17 13:13,Account details for LoremIpsum at Tough Mudder,Welcome! Start A Discussion Start Discussion Share Photos and Videos Share Edit Your Profile Complete Profile Tough Mudder Mudders Unite! Facebook Twitter You Tube Instagram Google Plus Mudder Nation,1,https://www.mailcharts.com/emails/bd857ac4-5832-d1f3-4aac-356bff5ca699,,,
11559,12742,4c441f7f-8af1-abe3-8d64-c9494a7c1833,4/6/17 13:17,Greetings from Eventbrite,"Eventbrite Find events Log in Hi Lorem, Tough Mudder is using Eventbrite to manage registration for Tough Mudder Half Central Texas - Saturday, May 6, 2017. Since this is the first time you've bought a ticket or registered for an event on Eventbrite using xxx@xxx.xxx, here's a quick guide to help you find what you need. eventbrite Questions about this event? Contact the Organizer Any event specifics like transportation, parking, and dress code ID requirements and age limits Transferring my ticket to someone else Guest and refund policies Manage your order Go to Your Account Access all of your tickets and orders Manage your order to any event Questions about this event? Contact the Organizer Any event specifics like transportation, parking, and dress code ID requirements and age limits Transferring my ticket to someone else Guest and refund policies Manage your order Go to Your Account Access all of your tickets and orders Manage your order to any event eventbrite Cheers, Create your own event Anyone can sell tickets or manage registration with Eventbrite. Learn More Get the app Find events, buy tickets, and access them on your phone. Download This email was sent to xxx@xxx.xxx Eventbrite | 155 5th St, 7th Floor | San Francisco, CA 94103 Copyright Â© 2017 Eventbrite. All rights reserved.",2,https://www.mailcharts.com/emails/4c441f7f-8af1-abe3-8d64-c9494a7c1833,,,
